metric,indicator,demographic_category,demographic_value,date_type,date_value_start,date_value_end,value,unit,Week,description
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-01-07,2026-01-07,7.332167652507099,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-01-11,2026-01-11,3.4834201867286247,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-01-14,2026-01-14,3.1066897812890373,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-01-18,2026-01-18,6.386655168976847,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-01-21,2026-01-21,9.135959893721937,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-01-26,2026-01-26,9.653112479325925,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-01-28,2026-01-28,8.822857061944182,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-02-01,2026-02-01,6.697582681525222,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-02-04,2026-02-04,5.544705416738915,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-02-08,2026-02-08,5.2930818422168056,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-02-11,2026-02-11,6.39479999975733,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-02-15,2026-02-15,9.280588529621038,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-02-18,2026-02-18,10.596972846880785,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-02-22,2026-02-22,9.120242879476963,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-02-25,2026-02-25,6.736302902323573,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-03-01,2026-03-01,3.9784918975896773,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-03-04,2026-03-04,3.0336377776046355,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-03-08,2026-03-08,4.03887296950556,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-03-11,2026-03-11,6.500102391103663,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-03-15,2026-03-15,11.09253591714255,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-03-18,2026-03-18,13.050017315504165,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-03-22,2026-03-22,11.223493947419987,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-03-25,2026-03-25,8.51848380934705,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-03-29,2026-03-29,6.2559792978253315,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-04-01,2026-04-01,5.870095461822906,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-04-05,2026-04-05,6.561301610901485,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-04-08,2026-04-08,6.596841034450808,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-04-12,2026-04-12,4.669084846935914,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-04-15,2026-04-15,2.9949138277645284,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-04-20,2026-04-20,2.1240601117563944,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-04-22,2026-04-22,2.104283168250967,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-04-26,2026-04-26,1.8921505627504058,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-04-29,2026-04-29,1.579736226129072,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-05-03,2026-05-03,1.0969066703747248,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-05-06,2026-05-06,0.8865666061371714,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-05-10,2026-05-10,0.9606198056276355,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-05-13,2026-05-13,1.0071363634442527,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-05-17,2026-05-17,0.7238409968135048,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-05-20,2026-05-20,0,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-05-25,2026-05-25,0.07924859757953122,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-05-27,2026-05-27,0,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-05-31,2026-05-31,0,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-06-03,2026-06-03,0,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-06-07,2026-06-07,0,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-06-10,2026-06-10,0,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-06-14,2026-06-14,0.8882217065662774,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-06-17,2026-06-17,1.6467722654625603,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-06-21,2026-06-21,2.273958311450084,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-06-24,2026-06-24,2.1392058295743737,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-06-28,2026-06-28,0.9968361558790073,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-06-30,2026-06-30,0,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-07-05,2026-07-05,1,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-07-08,2026-07-08,0,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-07-12,2026-07-12,3.8672015189127,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-07-15,2026-07-15,6.582541322905682,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-07-19,2026-07-19,7.930287660014034,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-07-22,2026-07-22,6.789690308171593,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Mattapan,Daily,2026-07-26,2026-07-26,6.789690308171593,count,0,Mattapan
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-04,2024-08-04,3.8473129764179474,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-07,2024-08-07,0.7275195134345035,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-11,2024-08-11,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-14,2024-08-14,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-18,2024-08-18,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-21,2024-08-21,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-25,2024-08-25,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-28,2024-08-28,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-02,2024-09-02,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-04,2024-09-04,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-08,2024-09-08,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-11,2024-09-11,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-15,2024-09-15,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-18,2024-09-18,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-22,2024-09-22,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-25,2024-09-25,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-29,2024-09-29,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-02,2024-10-02,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-06,2024-10-06,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-09,2024-10-09,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-14,2024-10-14,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-16,2024-10-16,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-20,2024-10-20,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-23,2024-10-23,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-27,2024-10-27,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-30,2024-10-30,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-03,2024-11-03,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-06,2024-11-06,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-11,2024-11-11,1.622777785542324,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-13,2024-11-13,2.934917732683225,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-17,2024-11-17,6.7283098058925,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-20,2024-11-20,14.086911956111116,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-24,2024-11-24,32.94381496262834,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-01,2024-12-01,63.55394532424469,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-04,2024-12-04,63.184929588707284,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-08,2024-12-08,44.593250780571964,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-11,2024-12-11,28.548504791793377,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-15,2024-12-15,19.383958616531487,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-18,2024-12-18,19.648357977793925,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-22,2024-12-22,23.430290043395694,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-26,2024-12-26,25.602275370099832,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-29,2024-12-29,23.42487736426746,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-01,2025-01-01,18.96871732680047,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-05,2025-01-05,12.438357546421553,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-08,2025-01-08,8.74024269068871,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-12,2025-01-12,6.793683715783365,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-15,2025-01-15,6.657323256267763,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-20,2025-01-20,7.168065764326261,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-22,2025-01-22,7.90470850247657,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-26,2025-01-26,10.375272426830684,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-29,2025-01-29,11.747053185351517,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-02,2025-02-02,11.144480371824919,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-06,2025-02-06,8.190196453542852,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-09,2025-02-09,5.10066699898857,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-12,2025-02-12,2.2559618070887244,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-17,2025-02-17,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-19,2025-02-19,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-23,2025-02-23,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-26,2025-02-26,1.2741549708689375,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-02,2025-03-02,3.850742974108796,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-05,2025-03-05,4.84941362162986,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-09,2025-03-09,3.3056894003593973,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-12,2025-03-12,1.3495231452231478,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-16,2025-03-16,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-19,2025-03-19,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-23,2025-03-23,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-26,2025-03-26,1.0427936523036616,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-30,2025-03-30,4.142030609949043,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-02,2025-04-02,7.421587228775505,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-06,2025-04-06,9.996367412091738,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-09,2025-04-09,8.676437152562713,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-13,2025-04-13,5.832247261375687,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-16,2025-04-16,5.644326545045655,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-21,2025-04-21,6.293745343126863,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-23,2025-04-23,5.507890802850736,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-27,2025-04-27,2.7092432949749696,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-30,2025-04-30,0.957811035932555,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-04,2025-05-04,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-07,2025-05-07,0.7413661072610347,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-11,2025-05-11,2.049130022893143,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-14,2025-05-14,2.3484598905376224,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-18,2025-05-18,1.8468858535378516,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-21,2025-05-21,1.1490455190582822,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-26,2025-05-26,0.5354159308531383,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-28,2025-05-28,0.7842363893037149,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-01,2025-06-01,1.3561212514725784,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-04,2025-06-04,1.154428838070537,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-08,2025-06-08,1.5976352069070896,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-11,2025-06-11,3.589350694807048,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-15,2025-06-15,6.173044341367574,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-19,2025-06-19,5.743109667423395,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-22,2025-06-22,4.016456017709182,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-25,2025-06-25,2.023912781491252,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-29,2025-06-29,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-07-06,2025-07-06,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-07-09,2025-07-09,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-07-13,2025-07-13,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-07-16,2025-07-16,0.5707010764290477,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-07-20,2025-07-20,1.5224773059536,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-07-23,2025-07-23,1.9821740478486503,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-07-27,2025-07-27,1.6150263644471845,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-07-30,2025-07-30,0.9125315536973919,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-08-03,2025-08-03,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-08-06,2025-08-06,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-08-10,2025-08-10,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-08-13,2025-08-13,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-08-17,2025-08-17,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-08-20,2025-08-20,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-08-24,2025-08-24,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-08-27,2025-08-27,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-09-01,2025-09-01,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-09-03,2025-09-03,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-09-07,2025-09-07,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-09-11,2025-09-11,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-09-14,2025-09-14,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-09-17,2025-09-17,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-09-20,2025-09-20,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-09-24,2025-09-24,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-09-28,2025-09-28,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-10-01,2025-10-01,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-10-05,2025-10-05,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-10-08,2025-10-08,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-10-12,2025-10-12,0.5385191955783848,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-10-15,2025-10-15,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-10-19,2025-10-19,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-10-22,2025-10-22,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-10-26,2025-10-26,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-10-29,2025-10-29,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-11-02,2025-11-02,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-11-05,2025-11-05,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-11-09,2025-11-09,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-11-12,2025-11-12,0.6177064174721787,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-11-16,2025-11-16,1.093856677047732,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-11-19,2025-11-19,1.0422997611662108,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-11-23,2025-11-23,0.6354615471541236,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-11-30,2025-11-30,0,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-12-03,2025-12-03,1.1228347995074315,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-12-07,2025-12-07,2.3512324332782053,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-12-10,2025-12-10,3.1875510511166727,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-12-14,2025-12-14,3.8830797706514013,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-12-17,2025-12-17,4.0074096279775295,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-12-21,2025-12-21,4.109196370230283,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-12-22,2025-12-22,4.203387792486227,count,0,Roslindale/West Roxbury
RSV,rsv wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-12-28,2025-12-28,4.948495638269325,count,0,Roslindale/West Roxbury
